REQ_ID,PRIORITY,GATE,ORIGIN,SOURCE_FAMILY,SOURCE_DOCUMENT,SOURCE_PATH,SOURCE_SECTION,SOURCE_HASH,CURRENT_REPOSITORY_HEAD,APPLICATION_RC_SOURCE_SHA,TARGET_SERVICE,API_ENDPOINT_OR_FAMILY,DB_TABLES,UI_ROUTE,TEST_GATE,CURRENT_STATUS,CODE_PATH,TEST_PATH,RUNTIME_EVIDENCE,BLOCKER,NEXT_ACTION,LEGACY_305_MAPPING
REL-001,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.18 Release,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"ci,android,release",CI/workflow/release artifacts,,,PHASE_VALIDATION_REL,FAIL,.github/workflows/build-android-qa-release.yml; scripts/release,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,Linux Android QA release currently blocked by GitHub staging secret configuration and runtime evidence.,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,20
REL-002,P0,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.18 Release,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"ci,android,release",CI/workflow/release artifacts,,,PHASE_VALIDATION_REL,FAIL,.github/workflows/build-android-qa-release.yml; scripts/release,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,Linux Android QA release currently blocked by GitHub staging secret configuration and runtime evidence.,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
REL-003,P0,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.18 Release,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"ci,android,release",CI/workflow/release artifacts,,,PHASE_VALIDATION_REL,FAIL,.github/workflows/build-android-qa-release.yml; scripts/release,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,Linux Android QA release currently blocked by GitHub staging secret configuration and runtime evidence.,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
REL-004,P0,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.18 Release,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"ci,android,release",CI/workflow/release artifacts,,,PHASE_VALIDATION_REL,FAIL,.github/workflows/build-android-qa-release.yml; scripts/release,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,Linux Android QA release currently blocked by GitHub staging secret configuration and runtime evidence.,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
REL-005,P0,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.18 Release,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"ci,android,release",CI/workflow/release artifacts,,,PHASE_VALIDATION_REL,FAIL,.github/workflows/build-android-qa-release.yml; scripts/release,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,Linux Android QA release currently blocked by GitHub staging secret configuration and runtime evidence.,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
REL-006,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.18 Release,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"ci,android,release",CI/workflow/release artifacts,,,PHASE_VALIDATION_REL,FAIL,.github/workflows/build-android-qa-release.yml; scripts/release,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,Linux Android QA release currently blocked by GitHub staging secret configuration and runtime evidence.,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
REL-007,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.18 Release,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"ci,android,release",CI/workflow/release artifacts,,,PHASE_VALIDATION_REL,FAIL,.github/workflows/build-android-qa-release.yml; scripts/release,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,Linux Android QA release currently blocked by GitHub staging secret configuration and runtime evidence.,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
REL-008,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.18 Release,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"ci,android,release",CI/workflow/release artifacts,,,PHASE_VALIDATION_REL,FAIL,.github/workflows/build-android-qa-release.yml; scripts/release,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,Linux Android QA release currently blocked by GitHub staging secret configuration and runtime evidence.,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
REL-009,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.18 Release,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"ci,android,release",CI/workflow/release artifacts,,,PHASE_VALIDATION_REL,FAIL,.github/workflows/build-android-qa-release.yml; scripts/release,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,Linux Android QA release currently blocked by GitHub staging secret configuration and runtime evidence.,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
REL-010,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.18 Release,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"ci,android,release",CI/workflow/release artifacts,,,PHASE_VALIDATION_REL,FAIL,.github/workflows/build-android-qa-release.yml; scripts/release,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,Linux Android QA release currently blocked by GitHub staging secret configuration and runtime evidence.,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
REL-011,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.18 Release,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"ci,android,release",CI/workflow/release artifacts,,,PHASE_VALIDATION_REL,FAIL,.github/workflows/build-android-qa-release.yml; scripts/release,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,Linux Android QA release currently blocked by GitHub staging secret configuration and runtime evidence.,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
REL-012,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.18 Release,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"ci,android,release",CI/workflow/release artifacts,,,PHASE_VALIDATION_REL,FAIL,.github/workflows/build-android-qa-release.yml; scripts/release,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,Linux Android QA release currently blocked by GitHub staging secret configuration and runtime evidence.,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
SEC-001,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.19 Security,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile,admin,cloudflare",all authenticated/sensitive APIs,"user-owned tables,admin_audit_logs",,PHASE_VALIDATION_SEC,PARTIAL,SECURITY.md; security; middleware; Android manifest after APK,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,3
SEC-002,P0,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.19 Security,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile,admin,cloudflare",all authenticated/sensitive APIs,"user-owned tables,admin_audit_logs",,PHASE_VALIDATION_SEC,PARTIAL,SECURITY.md; security; middleware; Android manifest after APK,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
SEC-003,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.19 Security,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,08874c05e1a3ac09c0af77a15e0ac7dfbf42d713,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile,admin,cloudflare",all authenticated/sensitive APIs,"user-owned tables,admin_audit_logs",,PHASE_VALIDATION_SEC,PASS,SECURITY.md; security; middleware; Android manifest after APK,services/api/tests/auth-phase3-session-security.test.ts; services/api/tests/auth-apple-oauth-nonce-contract.test.ts; services/api/tests/mobile-profile-contract.test.ts; scripts/e2e/auth-staging-lifecycle.mjs; scripts/e2e/auth-staging-register-repeat.mjs,New passwords PBKDF2-SHA256 100000 PASS; legacy SHA-256 compatibility and rehash PASS; no plaintext/token evidence.,,Maintain regression coverage.,NO_DIRECT_LEGACY_ROW
SEC-004,P0,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.19 Security,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,08874c05e1a3ac09c0af77a15e0ac7dfbf42d713,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile,admin,cloudflare",all authenticated/sensitive APIs,"user-owned tables,admin_audit_logs",,PHASE_VALIDATION_SEC,PASS,SECURITY.md; security; middleware; Android manifest after APK,services/api/tests/auth-phase3-session-security.test.ts; services/api/tests/auth-apple-oauth-nonce-contract.test.ts; services/api/tests/mobile-profile-contract.test.ts; scripts/e2e/auth-staging-lifecycle.mjs; scripts/e2e/auth-staging-register-repeat.mjs,Refresh reuse detection and session family revocation PASS_STAGING_RUNTIME.,,Maintain adversarial session tests.,NO_DIRECT_LEGACY_ROW
SEC-005,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.19 Security,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,b4cc8d9e0a99cd8259f19f4148f39958306355d3,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile,admin,cloudflare",all authenticated/sensitive APIs,"user-owned tables,admin_audit_logs",,PHASE_VALIDATION_SEC,PASS,SECURITY.md; security; middleware; Android manifest after APK,services/api/tests/auth-phase3-session-security.test.ts; services/api/tests/auth-apple-oauth-nonce-contract.test.ts; services/api/tests/mobile-profile-contract.test.ts; scripts/e2e/auth-staging-lifecycle.mjs; scripts/e2e/auth-staging-register-repeat.mjs; scripts/e2e/phase6-staging-runtime.mjs; scripts/audit/validate-phase-6-growth-community-write.mjs; scripts/e2e/phase6-staging-runtime.mjs; scripts/audit/validate-phase-6-growth-community-write.mjs; scripts/e2e/phase6-staging-runtime.mjs; scripts/audit/validate-phase-6-growth-community-write.mjs,Phase 6 staging runtime evidence: docs/growth-community/PHASE_6_STAGING_RUNTIME_EVIDENCE.json; growth/community/write/upload assertions PASS; PERF-007 p95=762.97ms; R2 staging upload available; TNS runtime PASS; no secret/PII/raw financial evidence stored.,,Proceed to Phase 7 only when explicitly requested; external auth/notification/device tracks remain separate.,NO_DIRECT_LEGACY_ROW
SEC-006,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.19 Security,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,b4cc8d9e0a99cd8259f19f4148f39958306355d3,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile,admin,cloudflare",all authenticated/sensitive APIs,"user-owned tables,admin_audit_logs",,PHASE_VALIDATION_SEC,PASS,SECURITY.md; security; middleware; Android manifest after APK,scripts/audit/validate-phase-0-baseline.mjs; scripts/e2e/phase6-staging-runtime.mjs; scripts/audit/validate-phase-6-growth-community-write.mjs; scripts/e2e/phase6-staging-runtime.mjs; scripts/audit/validate-phase-6-growth-community-write.mjs; scripts/e2e/phase6-staging-runtime.mjs; scripts/audit/validate-phase-6-growth-community-write.mjs,Phase 6 staging runtime evidence: docs/growth-community/PHASE_6_STAGING_RUNTIME_EVIDENCE.json; growth/community/write/upload assertions PASS; PERF-007 p95=762.97ms; R2 staging upload available; TNS runtime PASS; no secret/PII/raw financial evidence stored.,,Proceed to Phase 7 only when explicitly requested; external auth/notification/device tracks remain separate.,NO_DIRECT_LEGACY_ROW
SEC-007,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.19 Security,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile,admin,cloudflare",all authenticated/sensitive APIs,"user-owned tables,admin_audit_logs",,PHASE_VALIDATION_SEC,PARTIAL,SECURITY.md; security; middleware; Android manifest after APK,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
SEC-008,P0,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.19 Security,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,08874c05e1a3ac09c0af77a15e0ac7dfbf42d713,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile,admin,cloudflare",all authenticated/sensitive APIs,"user-owned tables,admin_audit_logs",,PHASE_VALIDATION_SEC,PASS,SECURITY.md; security; middleware; Android manifest after APK,services/api/tests/auth-phase3-session-security.test.ts; services/api/tests/auth-apple-oauth-nonce-contract.test.ts; services/api/tests/mobile-profile-contract.test.ts; scripts/e2e/auth-staging-lifecycle.mjs; scripts/e2e/auth-staging-register-repeat.mjs,Phase 2 RLS PASS remains; Phase 3 preauth RLS bootstrap policies added with app role non-BYPASSRLS.,,Maintain Phase 2 validator chain.,NO_DIRECT_LEGACY_ROW
SEC-009,P0,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.19 Security,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,b4cc8d9e0a99cd8259f19f4148f39958306355d3,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile,admin,cloudflare",all authenticated/sensitive APIs,"user-owned tables,admin_audit_logs",,PHASE_VALIDATION_SEC,PASS,SECURITY.md; security; middleware; Android manifest after APK,services/api/tests/auth-phase3-session-security.test.ts; services/api/tests/auth-apple-oauth-nonce-contract.test.ts; services/api/tests/mobile-profile-contract.test.ts; scripts/e2e/auth-staging-lifecycle.mjs; scripts/e2e/auth-staging-register-repeat.mjs; scripts/audit/validate-phase-5-scheduler-notifications.mjs; scripts/e2e/phase6-staging-runtime.mjs; scripts/audit/validate-phase-6-growth-community-write.mjs; scripts/e2e/phase6-staging-runtime.mjs; scripts/audit/validate-phase-6-growth-community-write.mjs; scripts/e2e/phase6-staging-runtime.mjs; scripts/audit/validate-phase-6-growth-community-write.mjs,Phase 6 staging runtime evidence: docs/growth-community/PHASE_6_STAGING_RUNTIME_EVIDENCE.json; growth/community/write/upload assertions PASS; PERF-007 p95=762.97ms; R2 staging upload available; TNS runtime PASS; no secret/PII/raw financial evidence stored.,,Proceed to Phase 7 only when explicitly requested; external auth/notification/device tracks remain separate.,NO_DIRECT_LEGACY_ROW
SEC-010,P0,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.19 Security,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile,admin,cloudflare",all authenticated/sensitive APIs,"user-owned tables,admin_audit_logs",,PHASE_VALIDATION_SEC,PARTIAL,SECURITY.md; security; middleware; Android manifest after APK,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
SEC-011,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.19 Security,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,5fd40b3aa022560388dc764d8b1e0f13cd20c612,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile,admin,cloudflare",all authenticated/sensitive APIs,"user-owned tables,admin_audit_logs",,PHASE_VALIDATION_SEC,PASS,SECURITY.md; security; middleware; Android manifest after APK,services/api/tests/auth-phase3-session-security.test.ts; services/api/tests/auth-apple-oauth-nonce-contract.test.ts; services/api/tests/mobile-profile-contract.test.ts; scripts/e2e/auth-staging-lifecycle.mjs; scripts/e2e/auth-staging-register-repeat.mjs,Phase 3 final closure: staging cross-user direct-ID matrix PASS 9/9; cross-user data leak 0; notification device direct-ID 500 fixed to NOTIFICATION_DEVICE_NOT_FOUND; RLS catalog owner policies inspected for live physical tables.,,Keep direct-ID matrix in regression set.,NO_DIRECT_LEGACY_ROW
SEC-012,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.19 Security,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,b4cc8d9e0a99cd8259f19f4148f39958306355d3,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile,admin,cloudflare",all authenticated/sensitive APIs,"user-owned tables,admin_audit_logs",,PHASE_VALIDATION_SEC,PASS,SECURITY.md; security; middleware; Android manifest after APK,scripts/audit/validate-phase-0-baseline.mjs; scripts/e2e/phase6-staging-runtime.mjs; scripts/audit/validate-phase-6-growth-community-write.mjs; scripts/e2e/phase6-staging-runtime.mjs; scripts/audit/validate-phase-6-growth-community-write.mjs; scripts/e2e/phase6-staging-runtime.mjs; scripts/audit/validate-phase-6-growth-community-write.mjs,Phase 6 staging runtime evidence: docs/growth-community/PHASE_6_STAGING_RUNTIME_EVIDENCE.json; growth/community/write/upload assertions PASS; PERF-007 p95=762.97ms; R2 staging upload available; TNS runtime PASS; no secret/PII/raw financial evidence stored.,,Proceed to Phase 7 only when explicitly requested; external auth/notification/device tracks remain separate.,NO_DIRECT_LEGACY_ROW
SEC-013,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.19 Security,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile,admin,cloudflare",all authenticated/sensitive APIs,"user-owned tables,admin_audit_logs",,PHASE_VALIDATION_SEC,PARTIAL,SECURITY.md; security; middleware; Android manifest after APK,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
SEC-014,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.19 Security,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,5fd40b3aa022560388dc764d8b1e0f13cd20c612,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile,admin,cloudflare",all authenticated/sensitive APIs,"user-owned tables,admin_audit_logs",,PHASE_VALIDATION_SEC,EXTERNAL_BLOCKER,SECURITY.md; security; middleware; Android manifest after APK,services/api/tests/auth-phase3-session-security.test.ts; services/api/tests/auth-apple-oauth-nonce-contract.test.ts; services/api/tests/mobile-profile-contract.test.ts; scripts/e2e/auth-staging-lifecycle.mjs; scripts/e2e/auth-staging-register-repeat.mjs,Admin MFA internal middleware/route enforcement PASS; provider-backed synthetic admin factor enrollment and full staging MFA runtime remain external.,SYNTHETIC_ADMIN_MFA_PROVIDER_RUNTIME_REQUIRED,Configure synthetic staging admin MFA factor and run provider-backed MFA runtime test.,NO_DIRECT_LEGACY_ROW
SEC-015,P1,LAUNCH_MANDATORY,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,6.19 Security,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile,admin,cloudflare",all authenticated/sensitive APIs,"user-owned tables,admin_audit_logs",,PHASE_VALIDATION_SEC,PARTIAL,SECURITY.md; security; middleware; Android manifest after APK,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
PERF-001,P2,PLATFORM_COMPLETION,FUNCTION_SPEC_V2,FUNCTION_SPEC_V2,????_???_??_??_???_v2.0_???.pdf,C:\Users\PC\Downloads\????_???_??_??_???_v2.0_???.pdf,8.1 Stitch acceptance,F00630BD45D5CD19B3D6EC57BC1F0F8B407548D3086F4DA76CF55BDDF994A1F4,34ff98d342acdacf125b2a6457ac4815947ee111,80cc5cdfb0758478791b19196e2812e7fa6d671f,"api,db,mobile,cloudflare",all production APIs,,,PHASE_VALIDATION_PERF,UNVERIFIED,performance docs/tests unverified,scripts/audit/validate-phase-0-baseline.mjs,Phase 0 does not execute runtime; see current public smoke/audit evidence where applicable.,Runtime measurement/evidence not executed in Phase 0.,Use this canonical trace row as input to Phase 1/2 owner work; do not reduce target spec to current implementation.,NO_DIRECT_LEGACY_ROW
